Transaction Date;Purchase Order No.;Item Code;Description;Contact Name;Price;Qty;Disc Amount;Tax Amount;Amount;Sub Total;Grand Total;Location Name
29-Apr-26;PO/Benka/264/5673;100123082KMC;REJECT Minieclub Cotton Fullprint Tee;benka;12000;2;0;0;24000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123746KMC;RIJECT Minieclub Cotton Fullprint Tee;benka;12000;1;0;0;12000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123745KMC;RIJECT Minieclub Cotton Fullprint Tee;benka;12000;2;0;0;24000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123101KMC;REJECT Minieclub Cotton Fullprint Tee;benka;12000;1;0;0;12000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123100KMC;REJECT Minieclub Cotton Fullprint Tee;benka;12000;3;0;0;36000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123099KMC;REJECT Minieclub Cotton Fullprint Tee;benka;12000;3;0;0;36000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;100123098KMC;REJECT Minieclub Cotton Fullprint Tee;benka;12000;1;0;0;12000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123081KMC;Minieclub cotton fullprint tee;benka;24000;114;0;0;2736000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123080KMC;Minieclub cotton fullprint tee;benka;24000;230;0;0;5520000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123079KMC;Minieclub cotton fullprint tee;benka;24000;236;0;0;5664000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123078KMC;Minieclub cotton fullprint tee;benka;24000;115;0;0;2760000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123754KMC;Minieclub cotton fullprint tee;benka;24000;60;0;0;1440000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123753KMC;Minieclub cotton fullprint tee;benka;24000;126;0;0;3024000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123752KMC;Minieclub cotton fullprint tee;benka;24000;123;0;0;2952000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123751KMC;Minieclub cotton fullprint tee;benka;24000;58;0;0;1392000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123085KMC;Minieclub cotton fullprint tee;benka;24000;120;0;0;2880000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123084KMC;Minieclub cotton fullprint tee;benka;24000;245;0;0;5880000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123083KMC;Minieclub cotton fullprint tee;benka;24000;243;0;0;5832000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123082KMC;Minieclub cotton fullprint tee;benka;24000;119;0;0;2856000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123746KMC;Minieclub cotton fullprint tee;benka;24000;119;0;0;2856000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123745KMC;Minieclub cotton fullprint tee;benka;24000;241;0;0;5784000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123744KMC;Minieclub cotton fullprint tee;benka;24000;244;0;0;5856000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123743KMC;Minieclub cotton fullprint tee;benka;24000;120;0;0;2880000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123101KMC;Minieclub cotton fullprint tee;benka;24000;137;0;0;3288000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123100KMC;Minieclub cotton fullprint tee;benka;24000;258;0;0;6192000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123099KMC;Minieclub cotton fullprint tee;benka;24000;249;0;0;5976000;79044000;79044000;Pusat
29-Apr-26;PO/Benka/264/5673;123098KMC;Minieclub cotton fullprint tee;benka;24000;119;0;0;2856000;79044000;79044000;Pusat
29-Apr-26;PO-000006519;#10248SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10247SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10246SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10245SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10244SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10243SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10242SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10241SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10240SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10239SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10238SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10237SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;3;0;0;69000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10236SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;8;0;0;184000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10235SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;8;0;0;184000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10234SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;7;0;0;161000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10233SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;8;0;0;184000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10232SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;9;0;0;207000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10231SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;8;0;0;184000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10230SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10229SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10228SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10227SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10226SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
29-Apr-26;PO-000006519;#10225SPSD;#Sandal Anak Slop S KOI;USAHA JAYA;23000;6;0;0;138000;2760000;2760000;Pusat
28-Apr-26;PO/Benka/262/5422;100124984KLS;REJECT Longsleeve Tshirt Quote;benka;15818;11;0;0;173998;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;100124983KLS;REJECT Longsleeve Tshirt Quote;benka;15818;5;0;0;79090;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;100124982KLS;REJECT Longsleeve Tshirt Quote;benka;15818;5;0;0;79090;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;100124981KLS;REJECT Longsleeve Tshirt Quote;benka;15818;14;0;0;221452;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;100124980KLS;REJECT Longsleeve Tshirt Quote;benka;15818;5;0;0;79090;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;100124979KLS;REJECT Longsleeve Tshirt Quote;benka;15818;2;0;0;31636;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124984KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;74;0;0;2341064;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124983KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;80;0;0;2530880;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124982KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;167;0;0;5283212;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124981KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;155;0;0;4903580;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124980KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;162;0;0;5125032;23505548;23505548;Pusat
28-Apr-26;PO/Benka/262/5422;124979KLS;Kidsmate Longsleeve Tshirt Quote;benka;31636;84;0;0;2657424;23505548;23505548;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122923CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;44000;1;0;0;44000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122922CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;44000;5;0;0;220000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122921CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;44000;8;0;0;352000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122920CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;39000;17;0;0;663000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122919CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;39000;69;0;0;2691000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;122918CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;39000;49;0;0;1911000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125029CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;45000;30;0;0;1350000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125028CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;45000;25;0;0;1125000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125026CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;40000;42;0;0;1680000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125027CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;45000;28;0;0;1260000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125025CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;40000;28;0;0;1120000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/cargo denim;125024CLJ;Kidsmate Cargo Denim Baggy;Mulyo Siswanto;40000;1;0;0;40000;12456000;12456000;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;120081CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;29;0;0;928000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;120080CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;35;0;0;1120000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;120079CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;34;0;0;1088000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;120078CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;29;0;0;928000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116376CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;83;0;0;2656000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116375CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;86;0;0;2623000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116374CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;71;0;0;2165500;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116373CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;66;0;0;2013000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116380CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;32000;95;0;0;3040000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116379CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;88;0;0;2684000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116378CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;78;0;0;2379000;23149500;23149500;Pusat
28-Apr-26;WO/Mulyo/46108/50/sobek maxi;116377CSJ;Celana Pendek Jeans Sobek Maxi Kidsmate;Mulyo Siswanto;30500;50;0;0;1525000;23149500;23149500;Pusat
28-Apr-26;PO-000006515;#10224ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10223ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10222ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10221ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10220ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10219ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10218ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10217ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10216ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10215ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10214ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10213ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10212ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10211ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10210ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10209ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10208ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10207ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10206ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10205ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10204ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10203ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10202ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10201ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10200ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10199ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10198ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10197ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10196ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10195ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10194ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10193ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10192ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10191ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10190ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;5;0;0;252500;10100000;10100000;Pusat
28-Apr-26;PO-000006515;#10189ST;Setelan Anak Checker Board KOI;Alfian pineapple;50500;6;0;0;303000;10100000;10100000;Pusat
27-Apr-26;PO-000006513;#2682J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;17;0;0;952000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2683J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;10;0;0;560000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2688J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;10;0;0;660000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2689J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;10;0;0;660000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2686J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;10;0;0;560000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2687J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;7;0;0;392000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2692J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;11;0;0;726000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2693J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;14;0;0;924000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2684J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;18;0;0;1008000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2685J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;13;0;0;728000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2690J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;15;0;0;990000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2691J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;14;0;0;924000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2694J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;11;0;0;616000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2695J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;56000;14;0;0;784000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2696J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;12;0;0;792000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006513;#2697J;Jaket Anak Windbreaker KOI Fashion;CANDY PROJECT;66000;14;0;0;924000;12200000;12200000;BBWSTORE
27-Apr-26;PO-000006514;#3718CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;8;0;0;208000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3719CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3720CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;8;0;0;208000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3721CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;14;0;0;420000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3722CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;12;0;0;360000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3728CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3729CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;8;0;0;208000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3730CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3731CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;13;0;0;390000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3732CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;13;0;0;390000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3733CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3734CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3735CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;7;0;0;182000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3736CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;13;0;0;390000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3737CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;11;0;0;330000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3738CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;8;0;0;208000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3739CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;7;0;0;182000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3740CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;26000;9;0;0;234000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3741CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;12;0;0;360000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006514;#3742CS;#Celana Pendek Anak Naura KOI;CANDY PROJECT;30000;12;0;0;360000;5600000;5600000;BBWSTORE
27-Apr-26;PO-000006512;ATK13;Spunbond Kidsmate Large;Gudang Kerja;2380;10000;0;0;23800000;60300000;60300000;Pusat
27-Apr-26;PO-000006512;ATK12;Spunbond Kidsmate Medium;Gudang Kerja;2020;10000;0;0;20200000;60300000;60300000;Pusat
27-Apr-26;PO-000006512;ATK11;Spunbond Kidsmate Small;Gudang Kerja;1630;10000;0;0;16300000;60300000;60300000;Pusat
25-Apr-26;PO/Benka/264/5676;122354KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;122353KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;117541KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;117540KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;117539KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;117538KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126031KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126030KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126029KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126028KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126027KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;126026KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;100;0;0;2886000;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119550KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;49;0;0;1414140;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119549KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;49;0;0;1414140;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119548KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;49;0;0;1414140;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119547KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;98;0;0;2828280;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119546KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;98;0;0;2828280;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119545KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;98;0;0;2828280;64675260;64675260;Pusat
25-Apr-26;PO/Benka/264/5676;119536KJS;Kidsmate Kemeja Basic Rayon Oversize new;benka;28860;50;0;0;1443000;64675260;64675260;Pusat
